
     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

     70   0.8132521E+08   0.9018049E+04   0.1435267E+04   0.0000000E+00
     71   0.8177732E+08   0.9043081E+04   0.1439251E+04   0.0000000E+00
     72   0.8688113E+08   0.9321005E+04   0.1483484E+04   0.0000000E+00
     73   0.8697614E+08   0.9326100E+04   0.1484295E+04   0.0000000E+00
     74   0.8880893E+08   0.9423849E+04   0.1499852E+04   0.0000000E+00
     75   0.9171205E+08   0.9576641E+04   0.1524170E+04   0.0000000E+00
     76   0.9445136E+08   0.9718609E+04   0.1546765E+04   0.0000000E+00
     77   0.9833069E+08   0.9916183E+04   0.1578210E+04   0.0000000E+00
     78   0.1028351E+09   0.1014076E+05   0.1613953E+04   0.0000000E+00
     79   0.1049802E+09   0.1024599E+05   0.1630699E+04   0.0000000E+00
     80   0.1064856E+09   0.1031918E+05   0.1642349E+04   0.0000000E+00
     81   0.1106532E+09   0.1051918E+05   0.1674180E+04   0.0000000E+00
     82   0.1121605E+09   0.1059058E+05   0.1685544E+04   0.0000000E+00
     83   0.1131524E+09   0.1063731E+05   0.1692981E+04   0.0000000E+00
     84   0.1164778E+09   0.1079249E+05   0.1717678E+04   0.0000000E+00
     85   0.1186938E+09   0.1089467E+05   0.1733940E+04   0.0000000E+00
     86   0.1210403E+09   0.1100183E+05   0.1750996E+04   0.0000000E+00
     87   0.1258595E+09   0.1121871E+05   0.1785513E+04   0.0000000E+00
     88   0.1287953E+09   0.1134880E+05   0.1806218E+04   0.0000000E+00
     89   0.1328732E+09   0.1152706E+05   0.1834589E+04   0.0000000E+00
     90   0.1346463E+09   0.1160372E+05   0.1846789E+04   0.0000000E+00
     91   0.1359891E+09   0.1166144E+05   0.1855976E+04   0.0000000E+00
     92   0.1432003E+09   0.1196663E+05   0.1904549E+04   0.0000000E+00
     93   0.1439572E+09   0.1199822E+05   0.1909575E+04   0.0000000E+00
     94   0.1447322E+09   0.1203047E+05   0.1914708E+04   0.0000000E+00
     95   0.1520362E+09   0.1233030E+05   0.1962428E+04   0.0000000E+00
     96   0.1569490E+09   0.1252793E+05   0.1993882E+04   0.0000000E+00
     97   0.1597758E+09   0.1264025E+05   0.2011758E+04   0.0000000E+00
     98   0.1667594E+09   0.1291354E+05   0.2055253E+04   0.0000000E+00
     99   0.1702305E+09   0.1304724E+05   0.2076533E+04   0.0000000E+00
    100   0.1752106E+09   0.1323671E+05   0.2106688E+04   0.0000000E+00
    101   0.1773160E+09   0.1331601E+05   0.2119308E+04   0.0000000E+00
    102   0.1787773E+09   0.1337076E+05   0.2128023E+04   0.0000000E+00
    103   0.1840760E+09   0.1356746E+05   0.2159328E+04   0.0000000E+00
    104   0.1883676E+09   0.1372471E+05   0.2184355E+04   0.0000000E+00
    105   0.1894909E+09   0.1376557E+05   0.2190858E+04   0.0000000E+00
    106   0.1955004E+09   0.1398215E+05   0.2225328E+04   0.0000000E+00
    107   0.1967904E+09   0.1402820E+05   0.2232657E+04   0.0000000E+00
    108   0.2010885E+09   0.1418057E+05   0.2256907E+04   0.0000000E+00
    109   0.2034976E+09   0.1426526E+05   0.2270386E+04   0.0000000E+00
    110   0.2054119E+09   0.1433220E+05   0.2281040E+04   0.0000000E+00
    111   0.2122441E+09   0.1456860E+05   0.2318665E+04   0.0000000E+00
    112   0.2135885E+09   0.1461467E+05   0.2325997E+04   0.0000000E+00
    113   0.2160989E+09   0.1470030E+05   0.2339626E+04   0.0000000E+00
    114   0.2228931E+09   0.1492960E+05   0.2376120E+04   0.0000000E+00
    115   0.2293377E+09   0.1514390E+05   0.2410226E+04   0.0000000E+00
    116   0.2300840E+09   0.1516852E+05   0.2414145E+04   0.0000000E+00
    117   0.2353344E+09   0.1534061E+05   0.2441534E+04   0.0000000E+00
    118   0.2392645E+09   0.1546818E+05   0.2461837E+04   0.0000000E+00
    119   0.2447546E+09   0.1564464E+05   0.2489921E+04   0.0000000E+00
    120   0.2462956E+09   0.1569381E+05   0.2497747E+04   0.0000000E+00
    121   0.2527540E+09   0.1589824E+05   0.2530283E+04   0.0000000E+00
    122   0.2617288E+09   0.1617804E+05   0.2574814E+04   0.0000000E+00
    123   0.2691184E+09   0.1640483E+05   0.2610910E+04   0.0000000E+00
    124   0.2822021E+09   0.1679887E+05   0.2673624E+04   0.0000000E+00
    125   0.2850890E+09   0.1688458E+05   0.2687264E+04   0.0000000E+00
    126   0.2866575E+09   0.1693096E+05   0.2694646E+04   0.0000000E+00
    127   0.2881685E+09   0.1697553E+05   0.2701739E+04   0.0000000E+00
    128   0.2902878E+09   0.1703784E+05   0.2711656E+04   0.0000000E+00
    129   0.2945202E+09   0.1716159E+05   0.2731352E+04   0.0000000E+00
    130   0.3008724E+09   0.1734567E+05   0.2760650E+04   0.0000000E+00
    131   0.3046962E+09   0.1745555E+05   0.2778137E+04   0.0000000E+00
    132   0.3119223E+09   0.1766132E+05   0.2810887E+04   0.0000000E+00
    133   0.3136696E+09   0.1771072E+05   0.2818748E+04   0.0000000E+00
    134   0.3218455E+09   0.1794005E+05   0.2855248E+04   0.0000000E+00
    135   0.3257871E+09   0.1804957E+05   0.2872679E+04   0.0000000E+00
    136   0.3303587E+09   0.1817577E+05   0.2892764E+04   0.0000000E+00
    137   0.3343361E+09   0.1828486E+05   0.2910126E+04   0.0000000E+00
    138   0.3407818E+09   0.1846028E+05   0.2938044E+04   0.0000000E+00
    139   0.3423397E+09   0.1850243E+05   0.2944752E+04   0.0000000E+00
    140   0.3475757E+09   0.1864338E+05   0.2967186E+04   0.0000000E+00
    141   0.3525455E+09   0.1877619E+05   0.2988324E+04   0.0000000E+00
    142   0.3603215E+09   0.1898214E+05   0.3021101E+04   0.0000000E+00
    143   0.3625860E+09   0.1904169E+05   0.3030579E+04   0.0000000E+00
    144   0.3705117E+09   0.1924868E+05   0.3063522E+04   0.0000000E+00
    145   0.3710912E+09   0.1926373E+05   0.3065918E+04   0.0000000E+00
    146   0.3766782E+09   0.1940820E+05   0.3088911E+04   0.0000000E+00
    147   0.3874396E+09   0.1968349E+05   0.3132724E+04   0.0000000E+00
    148   0.3984111E+09   0.1996024E+05   0.3176770E+04   0.0000000E+00
    149   0.3989036E+09   0.1997257E+05   0.3178733E+04   0.0000000E+00
    150   0.4051888E+09   0.2012930E+05   0.3203678E+04   0.0000000E+00
    151   0.4101782E+09   0.2025286E+05   0.3223342E+04   0.0000000E+00
    152   0.4317936E+09   0.2077964E+05   0.3307183E+04   0.0000000E+00
    153   0.4354219E+09   0.2086676E+05   0.3321049E+04   0.0000000E+00
    154   0.4375473E+09   0.2091763E+05   0.3329144E+04   0.0000000E+00
    155   0.4433691E+09   0.2105633E+05   0.3351219E+04   0.0000000E+00
    156   0.4504997E+09   0.2122498E+05   0.3378060E+04   0.0000000E+00
    157   0.4534079E+09   0.2129338E+05   0.3388946E+04   0.0000000E+00
    158   0.4603279E+09   0.2145525E+05   0.3414710E+04   0.0000000E+00
    159   0.4657727E+09   0.2158177E+05   0.3434845E+04   0.0000000E+00
    160   0.4731528E+09   0.2175208E+05   0.3461950E+04   0.0000000E+00
    161   0.4785402E+09   0.2187556E+05   0.3481604E+04   0.0000000E+00
    162   0.4870465E+09   0.2206913E+05   0.3512411E+04   0.0000000E+00
    163   0.4943315E+09   0.2223357E+05   0.3538582E+04   0.0000000E+00
    164   0.5003098E+09   0.2236761E+05   0.3559915E+04   0.0000000E+00
    165   0.5050729E+09   0.2247383E+05   0.3576821E+04   0.0000000E+00
    166   0.5080679E+09   0.2254036E+05   0.3587410E+04   0.0000000E+00
    167   0.5127326E+09   0.2264360E+05   0.3603841E+04   0.0000000E+00
    168   0.5215911E+09   0.2283837E+05   0.3634839E+04   0.0000000E+00
    169   0.5246693E+09   0.2290566E+05   0.3645549E+04   0.0000000E+00
    170   0.5249717E+09   0.2291226E+05   0.3646600E+04   0.0000000E+00
    171   0.5292204E+09   0.2300479E+05   0.3661326E+04   0.0000000E+00
    172   0.5293418E+09   0.2300743E+05   0.3661746E+04   0.0000000E+00
    173   0.5345188E+09   0.2311966E+05   0.3679609E+04   0.0000000E+00
    174   0.5391054E+09   0.2321864E+05   0.3695362E+04   0.0000000E+00
    175   0.5491998E+09   0.2343501E+05   0.3729798E+04   0.0000000E+00
    176   0.5538131E+09   0.2353323E+05   0.3745431E+04   0.0000000E+00
    177   0.5590420E+09   0.2364407E+05   0.3763070E+04   0.0000000E+00
