
      7572 -1.916574E-01 -9.821456E-01  2.811843E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.3828125E-02

      7572 -1.861156E-01 -9.802474E-01  2.724145E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.3867187E-02

      7572 -1.977471E-01 -9.767196E-01  2.642225E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.3906250E-02

      7572 -1.942558E-01 -9.545735E-01  2.578842E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.3945312E-02

      7572 -1.266137E-01 -8.985713E-01  2.517769E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.3984375E-02

      7572  1.310023E-02 -8.241375E-01  2.429537E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4023437E-02

      7572  1.867364E-01 -7.764973E-01  2.317399E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4062500E-02

      7572  3.342320E-01 -7.893424E-01  2.231566E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4101562E-02

      7572  3.895868E-01 -8.484448E-01  2.218490E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4140625E-02

      7572  3.030440E-01 -9.098438E-01  2.268748E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4179687E-02

      7572  8.659858E-02 -9.521771E-01  2.341738E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4218750E-02

      7572 -1.596292E-01 -9.939879E-01  2.429527E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4257812E-02

      7572 -2.989741E-01 -1.055831E+00  2.554825E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4296875E-02

      7572 -2.664814E-01 -1.124531E+00  2.706398E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4335937E-02

      7572 -1.272993E-01 -1.168468E+00  2.828066E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4375000E-02

      7572 -1.134806E-02 -1.175122E+00  2.891587E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.4414062E-02

      7572  1.356418E-02 -1.154579E+00  2.932607E+01

