
     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

      1   0.3853632E-28   0.8685456E-29   0.7945322E-04   0.1162986E+01   0.5233569E+00   0.1155337E-23
      2   0.4862296E-28   0.1713336E-28   0.3566483E-04   0.1247370E+01   0.4442405E+01   0.1392953E-23
      3   0.9191845E-28   0.4772360E-28   0.1719355E-04   0.2411136E-01   0.1473164E+01   0.1870589E-23
      4   0.1061672E-27   0.6332875E-28   0.3361345E-05   0.1345017E-01   0.8622734E-03   0.2292611E-23
      5   0.2037959E-30   0.2638237E-29   0.1665170E-04   0.1875776E-01   0.1232862E+01   0.5291577E-25
      6   0.5750649E-29   0.1428394E-30   0.1145772E-05   0.3467044E-02   0.2599442E+00   0.3162422E-24
      7   0.6322812E-28   0.2917066E-28   0.5204874E-05   0.1541230E-01   0.2470278E+00   0.1515749E-23
      8   0.1052413E-28   0.2085016E-29   0.4487878E-05   0.3282646E-02   0.2238272E+00   0.3226434E-24
      9   0.8949753E-28   0.2639428E-28   0.7790085E-06   0.7903961E-02   0.4255849E-01   0.3004919E-23
     10   0.9658499E-29   0.4060742E-30   0.4866659E-07   0.5920262E-05   0.1823174E-02   0.4043058E-24
     11   0.1737950E-28   0.3060363E-28   0.2263586E-05   0.4686508E-02   0.1534446E+00   0.3985402E-25
     12   0.3601031E-27   0.1599421E-27   0.1910919E-05   0.1684956E-02   0.1479870E+00   0.9482240E-23
     13   0.4706519E-29   0.5723895E-29   0.1248774E-06   0.2128870E-04   0.4195404E-02   0.1589958E-25
     14   0.9708177E-29   0.1602354E-28   0.5673251E-06   0.4242487E-03   0.6900107E-02   0.7221871E-25
     15   0.6015552E-28   0.8500660E-29   0.4595314E-06   0.4566775E-03   0.3983180E-01   0.1782717E-23
     16   0.5002096E-28   0.1865958E-28   0.1020614E-07   0.2913148E-03   0.1655495E-03   0.1231461E-23
     17   0.6417577E-28   0.2238593E-28   0.1679031E-05   0.1896433E-02   0.1147623E+00   0.1782268E-23
     18   0.2032476E-26   0.9180996E-27   0.1491544E-07   0.5072591E-04   0.2248487E-02   0.4791570E-22
     19   0.7149615E-26   0.3141795E-26   0.1293634E-05   0.2249723E-02   0.7569729E-01   0.1742309E-21
     20   0.5214927E-04   0.2329700E-04   0.4458547E-30   0.2970998E-23   0.1742661E-23   0.1253927E+01
     21   0.8248256E-26   0.3826469E-26   0.9704438E-07   0.5724720E-04   0.2192002E-01   0.1957843E-21
     22   0.6002127E-27   0.3575478E-27   0.1750536E-05   0.1520042E-02   0.1223384E+00   0.1256430E-22
     23   0.2551581E-27   0.1489445E-27   0.4971020E-07   0.7546279E-04   0.7536073E-02   0.5431265E-23
     24   0.1646925E-27   0.8046939E-28   0.8008629E-07   0.1750157E-04   0.1131647E-02   0.3669555E-23
     25   0.3106885E-28   0.2406474E-28   0.9877831E-09   0.2064572E-05   0.1549227E-02   0.6946390E-24
     26   0.7454139E-30   0.3749609E-29   0.7401438E-07   0.7809002E-05   0.6940993E-02   0.9738192E-26
     27   0.2400896E-28   0.2276593E-28   0.9786440E-07   0.1896873E-05   0.3439553E-02   0.4223108E-24
     28   0.3311572E-28   0.3755044E-29   0.1862856E-06   0.8044643E-04   0.8964343E-02   0.1018321E-23
     29   0.2283127E-29   0.4094324E-30   0.4590245E-06   0.4771211E-03   0.3001754E-01   0.1013768E-24
     30   0.2401491E-28   0.3409003E-29   0.1543934E-06   0.2452854E-04   0.9129670E-02   0.6939451E-24
TOTAL     0.5214927E-04   0.2329700E-04   0.1752648E-03   0.2510773E+01   0.9206030E+01   0.1253927E+01

     T O T A L   E F F E C T I V E   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

          0.1834332E-03   0.1834332E-03   0.1834332E-03   0.2516573E+01   0.9729318E+01   0.1224577E+02


                    E I G E N V A L U E    N U M B E R     1


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  8.218761E-01 -5.281703E-01  9.925366E+01
      2634  5.589897E-01 -4.288598E-01  2.679445E+01
      2658  3.954878E-02 -1.153804E-01  1.680737E+00
      2682  1.070732E-01  1.033516E-02 -3.900948E+00
      2895  3.762227E-01 -3.792654E-01  2.444712E+01
      3116  8.621724E-01 -5.037597E-01  1.513398E+02
      3132  6.729737E-01 -4.290589E-01  7.204645E+01
      3156  3.164822E-01 -2.455424E-01  2.303562E+01
      3180  1.829675E-01 -8.541509E-02  7.934284E-02

                    E I G E N V A L U E    N U M B E R     2


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  7.910613E-01  6.606119E-01  7.326274E+01
      2634  4.478680E-01  4.231660E-01  6.695300E+00
      2658  3.341223E-02  5.077057E-01 -8.018392E+00
      2682  2.051895E-01  7.492754E-01 -2.257783E+01
      2895  2.094819E-01  8.066240E-01 -3.741387E+01
      3116  7.065456E-01  8.713452E-01 -4.060381E+00
      3132  4.572792E-01  9.110646E-01 -6.380903E+01
      3156  2.789446E-01  1.100421E+00 -9.807045E+01
      3180  2.895012E-01  1.213481E+00 -1.269763E+02

                    E I G E N V A L U E    N U M B E R     3


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.152772E+00 -1.288707E+00 -1.084371E+02
      2634 -6.177055E-01 -5.491499E-01 -1.168795E+01
      2658  1.172713E-01 -5.062008E-02  1.189505E+00
      2682  9.305585E-01  7.027967E-01 -4.566773E+01
      2895  2.083131E-01 -4.652986E-01  2.312340E+01
      3116 -6.448991E-01 -1.537675E+00  3.537263E+01
      3132  1.000405E-01 -9.758227E-01  6.737264E+01
      3156  9.760160E-01 -1.833450E-01  1.029855E+01
      3180  1.396154E+00  5.551692E-01 -1.135028E+02

                    E I G E N V A L U E    N U M B E R     4


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  7.174578E-02  1.598264E+00  7.552172E+01
      2634  6.060484E-01 -8.240072E-02  3.624614E+01
      2658  7.709910E-02 -4.942135E-01  8.217337E+00
      2682  1.614432E+00  2.121653E-01 -6.027896E+01
      2895 -2.558591E-02 -8.079801E-01  5.012847E+01
      3116 -1.475702E+00  1.474240E+00 -8.433888E+01
      3132 -1.049536E+00 -1.962782E-01  5.285560E+01
      3156  4.233885E-01 -1.037305E+00  9.140811E+01
      3180  1.895603E+00 -7.240643E-01 -3.368637E+01

                    E I G E N V A L U E    N U M B E R     5


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  1.263495E+00 -6.828847E-01 -1.895636E+01
      2634 -6.651884E-01  4.172477E-01 -4.776050E+01
      2658 -1.076488E-01  5.610492E-02 -2.315887E-01
      2682  2.852376E+00 -2.873897E-01 -1.062973E+02
      2895 -8.317743E-01  3.854523E-01 -3.798274E+01
      3116  2.311578E+00 -2.489642E-01  3.153342E+01
      3132 -2.103454E-01  3.669307E-01 -9.013126E+01
      3156 -1.210056E+00 -6.104764E-01  1.816640E+01
      3180  1.082796E+00 -2.285404E+00  3.179272E+01

                    E I G E N V A L U E    N U M B E R     6


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -2.461307E+00  4.691118E-01  6.356206E+00
